phone_whatsapp,wa_verified,school_name,city,country,segment,lpr_name,lpr_instagram,school_instagram,website,lpr_status,hook,source_url,source,branches,google_rating,google_reviews,ig_followers,runs_ads,scale_score,tier,extra_phones
+77028758450,false,IQ Курмангазы,Уральск,KZ,ent,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77027958450
+77073988674,false,Білім орталығы,Уральск,KZ,ent,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77471869499,false,Бәйтерек,Уральск,KZ,ent,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77081314992,false,Эрудит,Уральск,KZ,ent,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77775656444,false,Oqu,Уральск,KZ,ent,,,,https://oqu.edu.kz,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77714330311,false,Enterprise,Уральск,KZ,ent,,,,,C,учебный центр Enterprise в Уральске,https://uralsk.spravka.kz/nauka-i-obrazovanie/uchebnye-centry,site_text,,,,,no,0,base,
+77055429926,false,Параллель,Усть-Каменогорск,KZ,ent,,,@parallel_uka,,C,"Подготовка к ЕНТ/ОГЭ/ЕГЭ и дошкольная подготовка, 5-18 лет",https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,1474,no,0,base,
+77475364953,false,Grant,Усть-Каменогорск,KZ,ent,,,,,C,"Образовательный центр подготовки к ЕНТ, Кабанбай Батыра 142/7",https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77055093311,false,ВундерКиндер,Усть-Каменогорск,KZ,ent,,,,https://vunderkinder.usk.kz/,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77710865236,false,BILIM,Усть-Каменогорск,KZ,ent,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77051012101,false,УНИВЕРСИТЕТ ДЕТЕЙ,Усть-Каменогорск,KZ,ent,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77758168380,false,Лидер НС,Шымкент,KZ,ent,,,,,C,,https://kursy-shymkent.kz/course/study/ent,tel_link,,,,,no,0,base,+77011777924
+77752334187,false,Chemistry in Shymkent,Шымкент,KZ,ent,,,,,C,,https://kursy-shymkent.kz/course/study/ent,tel_link,,,,,no,0,base,
+77053547799,false,Math education club,Шымкент,KZ,ent,,,,,C,,https://kursy-shymkent.kz/course/study/ent,tel_link,,,,,no,0,base,
+77757412437,false,Лика,Шымкент,KZ,ent,,,,,C,,https://kursy-shymkent.kz/course/study/ent,tel_link,,,,,no,0,base,
+77782609300,false,Нуржан,Шымкент,KZ,ent,,,,,C,,https://kursy-shymkent.kz/course/study/ent,tel_link,,,,,no,0,base,
+77016525281,false,ӨРКЕН,Шымкент,KZ,ent,,,,,C,,https://kursy-shymkent.kz/course/study/ent,tel_link,,,,,no,0,base,
+77074484084,false,Grand Study,Шымкент,KZ,ent,,,,,C,,https://vera.kz/top-9-kursov-dlya-podgotovki-k-ent-v-shymkente/,site_text,,,,,no,0,base,+77072989426
+77014714576,false,Зерде,Шымкент,KZ,ent,,,,,C,,https://vera.kz/top-9-kursov-dlya-podgotovki-k-ent-v-shymkente/,site_text,,,,,no,0,base,
+77077744967,false,Saliteda Kz,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77718376166,false,Smart Kids,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77761405411,false,Leo,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77010330047,false,EasyRead,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77028697566,false,Big-Wins,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77777513540,false,Academy Tarbie,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77475237292,false,Mdsc,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77752451070,false,Продлёнка,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77078822742,false,Smart Bala,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77053493945,false,Bilim land,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77716028254,false,Хаял,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77073334233,true,Апельсинка,Актау,KZ,other,,,@apelsinka_aktau,,C,,https://apelsinka.inaktau.kz/,wa_link,,,,,no,0,base,
+77011278895,false,Шабыт,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,
+77757470802,false,Умит,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,
+77017389351,false,Заңғар,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,+77011115252
+77026021306,false,Балбулак,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,
+77014979860,false,Детская Академия,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,
+77023509140,false,Лидер Land,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,+77013574486;+77082224810
+77753488664,false,Bilimpaz,Актау,KZ,other,,,,,C,,https://www.inaktau.kz/catalog/17-778/obrazovanie-universitety-skoly-kursy/detskie-razvivausie-centry-doskolnye-zanatia,site_text,,,,,no,0,base,+77711257037
+77051775752,false,Futurum,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77750947377,false,Normativ,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77764493839,false,Rainbow,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77053773839
+77077435565,false,Развивайка,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77029285981
+77026265952,false,Абвгдейка,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77752226111,false,Логос,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77054401551;+77788202192
+77756026611,false,Оркен,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77014530486
+77071896998,false,Талантливый цыпленок,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77016694579,false,Ынта,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77016069961
+77013378208,false,Грамотейка,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77782437016,false,Алгоритм,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77780022785,false,Самрук,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77014579286
+77775992706,false,Радуга,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77014536103,false,Буквоежка,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77025290609;+77029962988
+77472727438,false,Discovery,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77077767735
+77019733082,false,Айжан апай,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77076555886,false,ВундерКинд,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77714903535,false,Da Vincikids,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77016185043,false,Монтессори-клуб,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,+77016711203
+77758781212,false,Smart Education,Актау,KZ,other,,,,,C,,https://aktau.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77132249784,false,Бал-Даурен,Актобе,KZ,other,,,,,C,,https://aktobe.iseducate.ru/uchebnye-tsentry/,tel_link,,,,,no,0,base,
+77018915501,false,KIBERone,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,
+77005143188,false,ЖулдыStar,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,+77764143188
+77473514321,false,Smart Kids,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,
+77711127704,true,ПК Программист,Актобе,KZ,other,,,,https://www.programmist.kz,C,,https://www.programmist.kz/,wa_link,,,,,no,0,base,
+77084177425,true,Robotix Kazakhstan,Актобе,KZ,other,,,@robotixaktobe,,C,,https://robotixkz.orgs.biz/,wa_link,,,,,no,0,base,
+77015018552,false,Abacus,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77072322888,false,Train Your Brain,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77074333853,false,Школа ментальной арифметики (Жанкожа Батыра),Актобе,KZ,other,,,,,C,,https://mestam.info/kz/aktobe/centri-rannego-razvitiya-detei,site_text,,,,,no,0,base,
+77758487827,false,Школа ментальной арифметики (12 мкр),Актобе,KZ,other,,,,,C,,https://mestam.info/kz/aktobe/centri-rannego-razvitiya-detei,site_text,,,,,no,0,base,
+77017178813,false,РОБОТРЕК,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77132567386,false,Городской центр технического творчества,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77755482155,false,MEGA Kids,Актобе,KZ,other,,,,,C,,https://mestam.info/kz/aktobe/centri-rannego-razvitiya-detei,site_text,,,,,no,0,base,
+77477737226,false,Mega Kids (Алтын орда),Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77767712002,false,Kids Academy,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77132417549,false,Умная пчелка,Актобе,KZ,other,,,@umnaya_pchelka_aktobe,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77132410421,false,Супер Я,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77054959319,false,Study House,Актобе,KZ,other,,,,,C,,https://mestam.info/kz/aktobe/centri-rannego-razvitiya-detei,site_text,,,,,no,0,base,
+77074995653,false,Happy school,Актобе,KZ,other,,,,,C,,https://mestam.info/kz/aktobe/centri-rannego-razvitiya-detei,site_text,,,,,no,0,base,
+77132739303,false,Kinder boom,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77132410624,false,Вундеркинд,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77051147785,false,Эрудит,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77057444444,false,AKTOBE.LETS,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77132909571,false,MereyUm,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77014836385,false,Family School,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77016077310,false,Жанторе,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77071716363,false,Келешек Kids,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77754490544,false,Глобус,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77054806512,false,Нур-Бакыт,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77086778939,false,Умняшка,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77075796791,false,Indigo,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77055398277,false,ДАНИАТ R,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77786983876,false,Reggio,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77717430231,false,Асыл Мирас,Актобе,KZ,other,,,,,C,,https://aktobe.spravker.ru/detskie-razvivaiushchie/,site_text,,,,,no,0,base,
+77132235400,false,АНИМА,Актобе,KZ,other,,,,,C,,https://lyubimiigorod.ru/aktobe/companies/13865,tel_link,,,,,no,0,base,
+77072319495,true,ВСЕЗНАЙКА,Алматы,KZ,other,,,@vseznaika_almaty,https://vseznaika.kz,C,,https://vseznaika.kz/,wa_link,,,,,no,0,base,+77772222305
+77001230795,true,Boshon Robotics,Алматы,KZ,other,,,@boshon_education,https://boshon.kz,C,курсы робототехники для детей 8-14 лет (LEGO),https://www.boshon.kz/,wa_link,,,,,no,0,base,
+77017121216,false,IKIDS,Алматы,KZ,other,,,,http://ikidskz.kz,C,детский центр раннего развития,http://ikidskz.kz/,tel_link,,,,,no,0,base,+77272425256
+77771252775,true,Bala Like,Алматы,KZ,other,,,@bala_like_ala,https://balalike.kz,C,детский центр коррекции и развития,https://balalike.kz/,wa_link,,,,,no,0,base,+77478048054
+77072525095,true,"BYTE (Байт, развивающие занятия для детей)",Астана,KZ,other,,,@1bt.kz,https://1bt.kz,C,развивающие занятия и робототехника для детей в Астане,https://1bt.kz/,wa_link,,,,,no,0,base,
+77020001429,false,Teren Oi,Атырау,KZ,other,,,@terenoi.atyrau,https://terenoi.kz,C,,http://terenoi.kz/,site_text,,,,,no,0,base,+77758881429
+77759986651,true,Montessori School,Атырау,KZ,other,,,@montessorischool.atyrau,https://montessorischool.kz/,C,,https://montessorischool.kz/,wa_link,,,,,no,0,base,+77075054647
+77023415151,false,Академия шахмат Динары Садуакасовой,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77073415151;+77005415151
+77057925555,false,Академия Шаг,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77013024500,false,Айжан Kids,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77759170430,false,Saulemy,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77781275654,false,Kidwik School,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77020295778,false,KidZone,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77785739085,false,Bolashaq Kids,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77757351075,false,Ys education,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77083356754,false,Partyum,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77021889009,false,SmartUm,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77781082608,false,Robo Park,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77010708470,false,Best Kids,Атырау,KZ,other,,,,https://bestkids.kz,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77751858548,false,Sapsan,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77017482444,false,Ecoland,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77078986572,false,Clever Kids,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77710806600,false,Talento Kids,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77760889944,false,My Mentor School,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77750472564,false,Лига Супергероев,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77087613147,false,Цветной песок,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77016153330,false,Айналайын,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77016068662,false,Aqyldym,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77782463001,false,Light School,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77059173009,false,Play & Study,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77782491511,false,Umbrella,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77758889432,false,ABC,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77029974855,false,Бiлiм.kz,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77473054397,false,Junior,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77756817693,false,Ansar,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77783280505,false,West Education,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77010668388,false,Nur Amir,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77001008686,false,Zerde,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77089878077,false,My school,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77026001127,false,Serpin,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77014918131,false,Smart Land,Атырау,KZ,other,,,,,C,,https://atyrau.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+996770744477,true,GeekTech,Бишкек,KG,other,,,@geektech__kg,,C,,https://bishkek.adresa-telefony.ru/geektech-102065.html,wa_link,,,,,no,0,base,
+996500664993,true,Pro Kids,Бишкек,KG,other,,,,,C,,https://bishkek.bebeshka.info/bishkek/pro-kids-1243852/,wa_link,,,,,no,0,base,
+996550152584,false,Филос,Бишкек,KG,other,,,,,C,,https://urbanplaces.su/kg_bishkek/bishkek/category-tsentryi-rannego-razvitiya-detej,tel_link,,,,,no,0,base,+996706152584;+996772152584
+996550007553,false,Синяя птица,Бишкек,KG,other,,,,,C,,https://urbanplaces.su/kg_bishkek/bishkek/category-tsentryi-rannego-razvitiya-detej,tel_link,,,,,no,0,base,
+996777585004,false,Шайыр балалык,Бишкек,KG,other,,,,,C,,https://urbanplaces.su/kg_bishkek/bishkek/category-tsentryi-rannego-razvitiya-detej,tel_link,,,,,no,0,base,+996312521508
+996558909020,false,Светоч,Бишкек,KG,other,,,,,C,,https://urbanplaces.su/kg_bishkek/bishkek/category-tsentryi-rannego-razvitiya-detej,tel_link,,,,,no,0,base,
